qy^d->b->sd,0.0,0,1
na->sd->bf,0.0,0,1
sd->qy->sv,0.0,0,1
qw->qy->%,0.0,0,1
qy->sd->bk,0.0,0,0
sd->bh->sv,0.0,0,2
b->bf->ny,0.0,0,2
sd->qh->b,0.0,0,0
aa->qy^d->ny,0.0,0,0
nn->sd->qy,0.0,0,0
ad->qh->sd,0.0,0,1
sd->fa->sd,0.0,0,1
sd->b^m->sd,0.0,0,3
x->fc->fc,0.0,0,2
sv->qo->sv,0.0,0,1
sd->^2->%,0.0,0,1
bk->qo->sd,0.0,0,0
qw->b->b,0.0,0,0
sd->%->b^m,0.0,0,1
ad->qw->sv,0.0,0,1
b^m->bk->%,0.0,0,1
x->x->qy,0.0,0,0
%->qy->sv,0.0,0,1
%->%->br,0.0,0,1
%->%->qy,0.0,0,1
^2->sd->%,0.0,0,1
b->sv->x,0.0,0,2
ba->aa->%,0.0,0,0
x->%->qy^d,0.0,0,1
sd->aa->qh,0.0,0,0
"fo_o_fw_""_by_bc->b^m->qw",0.0,0,1
%->br->qw,0.0,0,1
^q->^q->b,0.0,0,1
aa->aa->qy^d,0.0,0,0
ny->b^m->sd,0.0,0,1
"%->bf->fo_o_fw_""_by_bc",0.0,0,1
sd->x->^q,0.0,0,1
ny->bh->%,0.0,0,1
na->sd->qy^d,0.0,0,1
sd->aap_am->aap_am,0.0,0,1
b->sd->b^m,0.0,0,0
"fo_o_fw_""_by_bc->sv->sv",0.0,0,2
%->ar->sd,0.0,0,1
ny->b->qy^d,0.0,0,1
qy^d->br->qy,0.0,0,2
ad->b->^q,0.0,0,1
bh->qy->%,0.0,0,0
b->aa->aa,0.0,0,1
sv->sd->aap_am,0.0,0,1
sd->bk->bk,0.0,0,0
aap_am->aap_am->sv,0.0,0,1
na->b->sd,0.0,0,0
qw->^2->qw,0.0,0,1
ad->ad->aa,0.0,0,1
sv->h->sv,0.0,0,1
aa->b->fc,0.0,0,1
aa->%->aa,0.0,0,3
na->x->sd,0.0,0,0
aa->^q->^q,0.0,0,0
qy->^h->no,0.0,0,0
sd->ad->sd,0.0,0,2
qy->%->ng,0.0,0,0
"b->sd->fo_o_fw_""_by_bc",0.0,0,1
fp->ft->sd,0.0,0,1
fp->sd->sd,0.0,0,1
ba->x->%,0.0,0,0
sv->bf->sd,0.0,0,1
na->qw->sd,0.0,0,1
aa->^2->aa,0.0,0,2
qy->ny->bh,0.0,0,1
sv->sd->qw,0.0,0,0
sd->x->ba,0.0,0,3
sd->qy->na,0.0,0,1
sd->ba->qy,0.0,0,1
sd->qy->qrr,0.0,0,0
sd->b^m->aa,0.0,0,1
b->b->qh,0.0,0,0
^2->aa->aa,0.0,0,1
b->sd->^2,0.0,0,4
ad->sd->sd,0.0,0,3
qo->qw->sd,0.0,0,0
bk->qy^d->nn,0.0,0,1
ba->qw->^2,0.0,0,1
sv->sv->bf,0.0,0,1
qrr->x->sv,0.0,0,0
%->ad->ba,0.0,0,1
qy->%->qy,0.0,0,0
sd->qy^d->b,0.0,0,0
bf->ny->ny,0.0,0,1
no->qy^d->sd,0.0,0,1
bf->b^m->aa,0.0,0,1
%->sd->br,0.0,0,0
^2->b->%,0.0,0,0
bk->b->bf,0.0,0,1
qy^d->%->no,0.0,0,1
%->qy^d->sd,0.0,0,0
qy^d->ny->ad,0.0,0,1
sv->ar->ar,0.0,0,0
sv->%->x,0.0,0,1
qy->na->sd,0.0,0,2
qh->sd->%,0.0,0,0
%->ba->sv,0.0,0,1
b->b^m->sv,0.0,0,1
aa->x->qy,0.0,0,1
qy->sd->qw,0.0,0,0
sv->%->h,0.0,0,0
h->qw->sv,0.0,0,1
qw->qy^d->sd,0.0,0,0
x->ba->%,0.0,0,1
bf->sd->^2,0.0,0,1
qw->sv->aa,0.0,0,0
bf->aa->%,0.0,0,1
"x->fo_o_fw_""_by_bc->b",0.0,0,0
qw->qy->sv,0.0,0,2
qy->no->b,0.0,0,0
b->%->qh,0.0,0,1
%->sd->ar,0.0,0,0
sv->ba->sv,0.0,0,1
ny->x->sd,0.0,0,1
fp->sv->sd,0.0,0,0
sd->qy->sd,0.0,0,0
ny->ny->b,0.0,0,0
%->%->nn,0.0,0,0
ny->^2->sd,0.0,0,1
fp->fp->qw,0.0,0,1
bk->sd->qw,0.0,0,2
"fo_o_fw_""_by_bc->qo->^h",0.0,0,0
ng->nn->sd,0.0,0,0
sv->aa->bf,0.0,0,0
qy^d->qy->ny,0.0,0,0
sv->sv->^2,0.0,0,1
sv->aa->qw,0.0,0,0
fc->x->fc,0.0,0,1
sd->sd->b^m,0.0,0,1
b^m->sd->b,0.0,0,1
ng->sd->bk,0.0,0,0
qy^d->sd->qy,0.0,0,0
fp->fp->sd,0.0,0,0
qy^d->ny->b,0.0,0,1
qy->arp_nd->%,0.0,0,1
sv->ba->sd,0.0,0,2
qy^d->sd->b,0.0,0,1
ny->sd->qw,0.0,0,0
b->bf->sd,0.0,0,1
qw->no->%,0.0,0,1
sd->qy->b,0.0,0,1
%->b->aa,0.0,0,1
sd->h->qy,0.0,0,0
fa->bd->bf,0.0,0,1
bk->sd->%,0.0,0,0
qy^d->ng->nn,0.0,0,0
qh->no->%,0.0,0,0
nn->nn->%,0.0,0,1
qy^d->ny->qy,0.0,0,1
aa->qh->aa,0.0,0,0
h->sd->sv,0.0,0,2
%->h->%,0.0,0,1
na->qy^d->nn,0.0,0,1
sv->ba->b,0.0,0,2
%->b->fc,0.0,0,0
b->sv->bf,0.0,0,2
aa->%->%,0.0,0,2
%->bf->aa,0.0,0,1
sv->qo->%,0.0,0,1
bk->sd->bk,0.0,0,0
b->sv->^h,0.0,0,0
bk->%->sd,0.0,0,0
^2->aa->sd,0.0,0,3
ng->b->sd,0.0,0,2
bk->sv->bk,0.0,0,1
bd->bf->%,0.0,0,1
sd->b->qy^d,0.0,0,2
bk->bf->aa,0.0,0,1
ad->sd->sv,0.0,0,1
b^m->bk->sd,0.0,0,0
%->ng->sv,0.0,0,0
sv->sd->ba,0.0,0,0
ny->x->b,0.0,0,0
b^m->sd->sd,0.0,0,5
sd->qy^d->qy^d,0.0,0,1
sd->^2->sd,0.0,0,1
b->sv->fc,0.0,0,1
"sv->qw->fo_o_fw_""_by_bc",0.0,0,1
b->b^m->bk,0.0,0,1
b^m->sd->sv,0.0,0,2
x->sd->aa,0.0,0,1
bk->qy->ny,0.0,0,2
b->aa->ba,0.0,0,1
b->qh->qh,0.0,0,0
sv->qo->qh,0.0,0,0
bf->sd->qo,0.0,0,1
^h->^h->qw,0.0,0,1
%->%->qw,0.0,0,0
b->ba->x,0.0,0,0
sv->bh->qy,0.0,0,0
qy^d->ny->%,0.0,0,3
ny->b->b,0.0,0,0
bk->sd->sv,0.0,0,2
br->qy->ng,0.0,0,1
bf->aa->sv,0.0,0,3
qy->nn->nn,0.0,0,1
"fo_o_fw_""_by_bc->sd->sd",0.0,0,1
aap_am->sv->x,0.0,0,1
ad->b->ad,0.0,0,2
qy->br->qw,0.0,0,0
ny->sv->sv,0.0,0,2
sd->qy->no,0.0,0,1
bh->b->%,0.0,0,0
aa->bf->ar,0.0,0,1
x->%->bf,0.0,0,0
qy->qo->^h,0.0,0,1
sv->qh->qw,0.0,0,1
sv->ad->sv,0.0,0,2
sd->qw->qy,0.0,0,1
ny->sd->qy^d,0.0,0,1
x->sd->ba,0.0,0,0
qy->sv->b,0.0,0,1
sv->qw->%,0.0,0,0
qw->no->sd,0.0,0,0
qy^d->ny->ny,0.0,0,1
b->ad->b,0.0,0,3
sd->fa->bd,0.0,0,1
^q->b->sd,0.0,0,1
%->aa->%,0.0,0,1
qh->b->sd,0.0,0,0
sd->qh->sv,0.0,0,1
%->fa->sd,0.0,0,0
aap_am->sv->aa,0.0,0,1
qo->qy->sv,0.0,0,0
sv->h->%,0.0,0,1
^h->qw->qw,0.0,0,0
sd->^2->b,0.0,0,0
fc->fc->ft,0.0,0,5
b->sd->^q,0.0,0,2
b->ba->fc,0.0,0,0
b->qy^d->b,0.0,0,1
sd->br->qy,0.0,0,0
sv->qy->qrr,0.0,0,1
"fo_o_fw_""_by_bc->sd->%",0.0,0,1
fc->fc->x,0.0,0,1
qh->sd->b,0.0,0,0
sv->qy->qy,0.0,0,0
b->b^m->sd,0.0,0,4
bf->sd->b,0.0,0,0
ad->sd->b,0.0,0,1
qh->qh->qh,0.0,0,1
qw->sv->b,0.0,0,2
ny->qy->na,0.0,0,1
qh->aa->^q,0.0,0,0
"fo_o_fw_""_by_bc->qy->nn",0.0,0,0
ad->sv->sv,0.0,0,1
b->%->bf,0.0,0,1
b^m->sv->b,0.0,0,1
%->sd->^2,0.0,0,0
%->b->ad,0.0,0,1
qw^d->sv->sv,0.0,0,0
b->aa->fc,0.0,0,1
h->qw->sd,0.0,0,0
b->%->ad,0.0,0,1
^2->sv->b,0.0,0,1
bf->%->aa,0.0,0,1
qh->sv->b,0.0,0,0
bh->%->b,0.0,0,1
sd->bk->qw,0.0,0,1
qrr->x->h,0.0,0,1
b->br->sd,0.0,0,0
qy->na->x,0.0,0,0
sv->sv->qy^d,0.0,0,2
aa->^h->sd,0.0,0,0
"fo_o_fw_""_by_bc->%->b",0.0,0,1
qh->qh->^q,0.0,0,0
^2->sv->aa,0.0,0,1
%->%->h,0.0,0,1
ba->sv->aa,0.0,0,3
ny->sv->%,0.0,0,1
^q->b->^q,0.0,0,1
ad->b->sv,0.0,0,0
qy^d->na->ny,0.0,0,0
^2->x->bk,0.0,0,1
sv->qy^d->qy,0.0,0,1
ba->sd->bh,0.0,0,1
ba->sv->sd,0.0,0,3
%->qy^d->br,0.0,0,2
ng->sd->%,0.0,0,0
aa->fc->%,0.0,0,1
aa->fc->fc,0.0,0,2
bk->sv->sd,0.0,0,2
sd->ar->sd,0.0,0,0
x->sd->aap_am,0.0,0,1
sd->b->aa,0.0,0,1
qy^d->nn->nn,0.0,0,2
sv->bf->sv,0.0,0,1
bf->sv->aa,0.0,0,1
qh->qh->%,0.0,0,0
x->sv->x,0.0,0,1
sv->aap_am->aap_am,0.0,0,1
b->b^m->%,0.0,0,1
%->%->ad,0.0,0,1
qh->b->b^m,0.0,0,1
bk->sd->qy,0.0,0,0
ar->sv->sv,0.0,0,1
%->sv->ba,0.0,0,2
%->ad->sv,0.0,0,1
b->%->^2,0.0,0,1
x->ba->sv,0.0,0,2
aa->qw->sd,0.0,0,0
h->aap_am->sv,0.0,0,1
"fo_o_fw_""_by_bc->fp->ft",0.0,0,1
aa->sd->sv,0.0,0,6
b^m->aa->b,0.0,0,1
sd->qy->qy,0.0,0,0
sd->sv->bf,0.0,0,1
ba->fc->fc,0.0,0,0
ny->qw->b,0.0,0,0
^h->%->b,0.0,0,0
%->^2->b,0.0,0,1
ng->sv->sd,0.0,0,1
sd->qy^d->nn,0.0,0,1
sd->qw^d->b,0.0,0,1
qw->h->sd,0.0,0,1
b->fp->sd,0.0,0,1
bh->%->qy,0.0,0,1
qo->qw->aa,0.0,0,1
b^m->aa->bf,0.0,0,1
^2->b->b,0.0,0,0
ba->%->b,0.0,0,1
sd->h->b,0.0,0,0
%->aa->sd,0.0,0,3
ny->x->sv,0.0,0,0
sd->b->ny,0.0,0,1
bh->b->sd,0.0,0,0
qy->%->h,0.0,0,1
ar->sd->sd,0.0,0,0
no->%->sv,0.0,0,0
b->%->bh,0.0,0,1
qw->^h->sv,0.0,0,1
sv->x->x,0.0,0,1
sd->bh->qw,0.0,0,0
^2->qw->sv,0.0,0,1
%->qy^d->ny,0.0,0,2
x->%->b,0.0,0,0
qw->sd->%,0.0,0,1
sd->b->qh,0.0,0,2
qh->qh->sd,0.0,0,1
qw->qy^d->nn,0.0,0,1
ad->sd->aa,0.0,0,1
qy^d->qy^d->nn,0.0,0,1
ny->ad->sd,0.0,0,1
qy->%->no,0.0,0,2
bh->sv->sd,0.0,0,1
^2->b->br,0.0,0,0
sd->sd->ad,0.0,0,1
sd->qo->sv,0.0,0,2
x->h->sd,0.0,0,1
ny->bk->sv,0.0,0,1
qy->%->%,0.0,0,1
%->^h->sd,0.0,0,1
b->qy->^h,0.0,0,0
qy->b->sd,0.0,0,1
sd->sd->fc,0.0,0,0
ad->b->%,0.0,0,1
x->sv->bf,0.0,0,1
sv->aa->fc,0.0,0,0
sv->sv->^q,0.0,0,0
bf->aa->aa,0.0,0,2
qy^d->qy->%,0.0,0,1
%->qh->b,0.0,0,1
b->sd->arp_nd,0.0,0,1
"sv->aa->fo_o_fw_""_by_bc",0.0,0,2
^h->sd->b^m,0.0,0,1
bk->qw->^h,0.0,0,1
qy->no->%,0.0,0,0
sv->b->aa,0.0,0,5
qy->br->ny,0.0,0,1
qy->ny->qy,0.0,0,0
qo->sv->%,0.0,0,2
sv->h->b,0.0,0,1
aap_am->sv->sd,0.0,0,1
aa->ar->sv,0.0,0,1
sd->ba->qw^d,0.0,0,0
%->ad->b,0.0,0,1
na->sd->b,0.0,0,1
%->b->qy^d,0.0,0,4
b->sv->qw,0.0,0,1
ft->fc->fc,0.0,0,5
arp_nd->sd->b,0.0,0,1
ny->qy->%,0.0,0,0
x->qw->%,0.0,0,0
^q->sd->b,0.0,0,1
sv->aa->qy,0.0,0,2
^2->aa->x,0.0,0,1
b->sd->qy^d,0.0,0,1
b->ba->sv,0.0,0,2
sd->%->h,0.0,0,1
sd->^2->aa,0.0,0,4
%->sd->qy^d,0.0,0,2
qw->aa->b,0.0,0,1
b^m->qy^d->ny,0.0,0,1
qy->na->%,0.0,0,0
ba->%->x,0.0,0,0
%->fc->fc,0.0,0,1
bf->ny->b,0.0,0,1
b->ny->sd,0.0,0,1
b->sd->nn,0.0,0,1
%->nn->sd,0.0,0,0
sd->sv->h,0.0,0,2
ad->sv->b,0.0,0,1
"fo_o_fw_""_by_bc->b->qy",0.0,0,1
qy->qy->ny,0.0,0,0
b->ad->sv,0.0,0,0
sd->qo->sd,0.0,0,0
sd->qw->%,0.0,0,2
nn->sd->qy^d,0.0,0,1
br->ny->sv,0.0,0,1
qw->%->%,0.0,0,0
bf->sd->sd,0.0,0,1
qy->sd->ny,0.0,0,1
sd->arp_nd->sv,0.0,0,1
na->bh->ny,0.0,0,1
b->qw->no,0.0,0,1
sv->sv->ba,0.0,0,2
x->sv->qy,0.0,0,0
h->qo->qw,0.0,0,1
ad->aa->sv,0.0,0,1
qy^d->qy^d->qy^d,0.0,0,1
qy^d->ny->qw,0.0,0,0
sd->%->bk,0.0,0,1
sv->^h->%,0.0,0,0
b->sv->qh,0.0,0,0
%->qy^d->nn,0.0,0,1
"fo_o_fw_""_by_bc->fo_o_fw_""_by_bc->qo",0.0,0,0
b->qy^d->na,0.0,0,1
sd->b->^q,0.0,0,1
%->ad->sd,0.0,0,1
sd->bk->%,0.0,0,0
b->sv->h,0.0,0,2
sv->fc->fc,0.0,0,1
b->qw->br,0.0,0,1
sv->sd->^q,0.0,0,1
bk->bk->sd,0.0,0,0
nn->sv->%,0.0,0,1
sd->sd->h,0.0,0,0
sd->^2->sv,0.0,0,1
qy->ny->^2,0.0,0,1
qh->^q->^q,0.0,0,0
qy->no->qy^d,0.0,0,1
qw->qy->sd,0.0,0,1
sv->sd->qy,0.0,0,3
^h->sd->b,0.0,0,1
sd->ba->aa,0.0,0,0
bh->sv->sv,0.0,0,1
bk->x->sd,0.0,0,1
br->qy->sd,0.0,0,0
sd->nn->sv,0.0,0,1
sv->^2->aa,0.0,0,1
x->sd->bh,0.0,0,0
b->qy->%,0.0,0,1
qh->sv->bf,0.0,0,1
ar->ar->sd,0.0,0,0
x->^q->b,0.0,0,1
sv->qh->sd,0.0,0,0
